"","x","y","KG3_CRUTS32_Hist_8110raster"
"1500",37.9583333333333,14.2083333333333,"4"
"1501",38.0416666666667,14.2083333333333,"4"
"1502",38.125,14.2083333333333,"4"
"1503",38.2083333333333,14.2083333333333,"4"
"1504",38.2916666666667,14.2083333333333,"4"
"1505",38.375,14.2083333333333,"4"
"1506",38.4583333333333,14.2083333333333,"4"
"1507",38.5416666666667,14.2083333333333,"4"
"1508",38.625,14.2083333333333,"4"
"1509",38.7083333333333,14.2083333333333,"12"
"1510",38.7916666666667,14.2083333333333,"12"
"1511",38.875,14.2083333333333,"13"
"1512",38.9583333333333,14.2083333333333,"13"
"1513",39.0416666666667,14.2083333333333,"13"
"1514",39.125,14.2083333333333,"13"
"1515",39.2083333333333,14.2083333333333,"13"
"1516",39.2916666666667,14.2083333333333,"13"
"1517",39.375,14.2083333333333,"13"
"1518",39.4583333333333,14.2083333333333,"13"
"1519",39.5416666666667,14.2083333333333,"13"
"1520",39.625,14.2083333333333,"13"
"1521",39.7083333333333,14.2083333333333,"7"
"1522",39.7916666666667,14.2083333333333,"7"
"1523",39.875,14.2083333333333,"7"
"1524",39.9583333333333,14.2083333333333,"7"
"1525",40.0416666666667,14.2083333333333,"7"
"1526",40.125,14.2083333333333,"7"
"1527",40.2083333333333,14.2083333333333,"7"
"1528",40.2916666666667,14.2083333333333,"7"
"1529",40.375,14.2083333333333,"7"
"1530",40.4583333333333,14.2083333333333,"7"
"1531",40.5416666666667,14.2083333333333,"7"
"1532",40.625,14.2083333333333,"7"
"1533",40.7083333333333,14.2083333333333,"7"
"1663",36.5416666666667,14.125,"7"
"1664",36.625,14.125,"7"
"1665",36.7083333333333,14.125,"7"
"1666",36.7916666666667,14.125,"7"
"1667",36.875,14.125,"7"
"1668",36.9583333333333,14.125,"7"
"1669",37.0416666666667,14.125,"7"
"1670",37.125,14.125,"7"
"1671",37.2083333333333,14.125,"4"
"1672",37.2916666666667,14.125,"4"
"1673",37.375,14.125,"4"
"1674",37.4583333333333,14.125,"4"
"1675",37.5416666666667,14.125,"4"
"1676",37.625,14.125,"4"
"1677",37.7083333333333,14.125,"4"
"1678",37.7916666666667,14.125,"4"
"1679",37.875,14.125,"4"
"1680",37.9583333333333,14.125,"4"
"1681",38.0416666666667,14.125,"4"
"1682",38.125,14.125,"4"
"1683",38.2083333333333,14.125,"4"
"1684",38.2916666666667,14.125,"4"
"1685",38.375,14.125,"12"
"1686",38.4583333333333,14.125,"12"
"1687",38.5416666666667,14.125,"13"
"1688",38.625,14.125,"13"
"1689",38.7083333333333,14.125,"13"
"1690",38.7916666666667,14.125,"13"
"1691",38.875,14.125,"12"
"1692",38.9583333333333,14.125,"13"
"1693",39.0416666666667,14.125,"13"
"1694",39.125,14.125,"13"
"1695",39.2083333333333,14.125,"13"
"1696",39.2916666666667,14.125,"7"
"1697",39.375,14.125,"7"
"1698",39.4583333333333,14.125,"8"
"1699",39.5416666666667,14.125,"8"
"1700",39.625,14.125,"13"
"1701",39.7083333333333,14.125,"7"
"1702",39.7916666666667,14.125,"7"
"1703",39.875,14.125,"7"
"1704",39.9583333333333,14.125,"7"
"1705",40.0416666666667,14.125,"7"
"1706",40.125,14.125,"7"
"1707",40.2083333333333,14.125,"7"
"1708",40.2916666666667,14.125,"7"
"1709",40.375,14.125,"7"
"1710",40.4583333333333,14.125,"7"
"1711",40.5416666666667,14.125,"7"
"1712",40.625,14.125,"7"
"1713",40.7083333333333,14.125,"7"
"1714",40.7916666666667,14.125,"7"
"1715",40.875,14.125,"7"
"1843",36.5416666666667,14.0416666666667,"7"
"1844",36.625,14.0416666666667,"7"
"1845",36.7083333333333,14.0416666666667,"7"
"1846",36.7916666666667,14.0416666666667,"7"
"1847",36.875,14.0416666666667,"7"
"1848",36.9583333333333,14.0416666666667,"7"
"1849",37.0416666666667,14.0416666666667,"7"
"1850",37.125,14.0416666666667,"4"
"1851",37.2083333333333,14.0416666666667,"4"
"1852",37.2916666666667,14.0416666666667,"4"
"1853",37.375,14.0416666666667,"4"
"1854",37.4583333333333,14.0416666666667,"4"
"1855",37.5416666666667,14.0416666666667,"4"
"1856",37.625,14.0416666666667,"4"
"1857",37.7083333333333,14.0416666666667,"4"
"1858",37.7916666666667,14.0416666666667,"4"
"1859",37.875,14.0416666666667,"4"
"1860",37.9583333333333,14.0416666666667,"4"
"1861",38.0416666666667,14.0416666666667,"4"
"1862",38.125,14.0416666666667,"4"
"1863",38.2083333333333,14.0416666666667,"4"
"1864",38.2916666666667,14.0416666666667,"4"
"1865",38.375,14.0416666666667,"4"
"1866",38.4583333333333,14.0416666666667,"4"
"1867",38.5416666666667,14.0416666666667,"12"
"1868",38.625,14.0416666666667,"12"
"1869",38.7083333333333,14.0416666666667,"12"
"1870",38.7916666666667,14.0416666666667,"13"
"1871",38.875,14.0416666666667,"12"
"1872",38.9583333333333,14.0416666666667,"4"
"1873",39.0416666666667,14.0416666666667,"13"
"1874",39.125,14.0416666666667,"7"
"1875",39.2083333333333,14.0416666666667,"7"
"1876",39.2916666666667,14.0416666666667,"7"
"1877",39.375,14.0416666666667,"7"
"1878",39.4583333333333,14.0416666666667,"7"
"1879",39.5416666666667,14.0416666666667,"8"
"1880",39.625,14.0416666666667,"8"
"1881",39.7083333333333,14.0416666666667,"13"
"1882",39.7916666666667,14.0416666666667,"7"
"1883",39.875,14.0416666666667,"7"
"1884",39.9583333333333,14.0416666666667,"7"
"1885",40.0416666666667,14.0416666666667,"7"
"1886",40.125,14.0416666666667,"7"
"1887",40.2083333333333,14.0416666666667,"7"
"1888",40.2916666666667,14.0416666666667,"7"
"1889",40.375,14.0416666666667,"7"
"1890",40.4583333333333,14.0416666666667,"7"
"1891",40.5416666666667,14.0416666666667,"7"
"1892",40.625,14.0416666666667,"7"
"1893",40.7083333333333,14.0416666666667,"7"
"1894",40.7916666666667,14.0416666666667,"7"
"1895",40.875,14.0416666666667,"7"
"1896",40.9583333333333,14.0416666666667,"7"
"2022",36.4583333333333,13.9583333333333,"7"
"2023",36.5416666666667,13.9583333333333,"7"
"2024",36.625,13.9583333333333,"7"
"2025",36.7083333333333,13.9583333333333,"7"
"2026",36.7916666666667,13.9583333333333,"7"
"2027",36.875,13.9583333333333,"7"
"2028",36.9583333333333,13.9583333333333,"7"
"2029",37.0416666666667,13.9583333333333,"4"
"2030",37.125,13.9583333333333,"4"
"2031",37.2083333333333,13.9583333333333,"4"
"2032",37.2916666666667,13.9583333333333,"4"
"2033",37.375,13.9583333333333,"4"
"2034",37.4583333333333,13.9583333333333,"4"
"2035",37.5416666666667,13.9583333333333,"4"
"2036",37.625,13.9583333333333,"4"
"2037",37.7083333333333,13.9583333333333,"4"
"2038",37.7916666666667,13.9583333333333,"4"
"2039",37.875,13.9583333333333,"4"
"2040",37.9583333333333,13.9583333333333,"4"
"2041",38.0416666666667,13.9583333333333,"4"
"2042",38.125,13.9583333333333,"4"
"2043",38.2083333333333,13.9583333333333,"4"
"2044",38.2916666666667,13.9583333333333,"4"
"2045",38.375,13.9583333333333,"4"
"2046",38.4583333333333,13.9583333333333,"4"
"2047",38.5416666666667,13.9583333333333,"4"
"2048",38.625,13.9583333333333,"4"
"2049",38.7083333333333,13.9583333333333,"4"
"2050",38.7916666666667,13.9583333333333,"4"
"2051",38.875,13.9583333333333,"4"
"2052",38.9583333333333,13.9583333333333,"4"
"2053",39.0416666666667,13.9583333333333,"4"
"2054",39.125,13.9583333333333,"7"
"2055",39.2083333333333,13.9583333333333,"7"
"2056",39.2916666666667,13.9583333333333,"7"
"2057",39.375,13.9583333333333,"7"
"2058",39.4583333333333,13.9583333333333,"7"
"2059",39.5416666666667,13.9583333333333,"7"
"2060",39.625,13.9583333333333,"8"
"2061",39.7083333333333,13.9583333333333,"13"
"2062",39.7916666666667,13.9583333333333,"13"
"2063",39.875,13.9583333333333,"7"
"2064",39.9583333333333,13.9583333333333,"7"
"2065",40.0416666666667,13.9583333333333,"7"
"2066",40.125,13.9583333333333,"7"
"2067",40.2083333333333,13.9583333333333,"7"
"2068",40.2916666666667,13.9583333333333,"7"
"2069",40.375,13.9583333333333,"7"
"2070",40.4583333333333,13.9583333333333,"7"
"2071",40.5416666666667,13.9583333333333,"7"
"2072",40.625,13.9583333333333,"7"
"2073",40.7083333333333,13.9583333333333,"7"
"2074",40.7916666666667,13.9583333333333,"7"
"2075",40.875,13.9583333333333,"7"
"2076",40.9583333333333,13.9583333333333,"7"
"2203",36.5416666666667,13.875,"7"
"2204",36.625,13.875,"7"
"2205",36.7083333333333,13.875,"7"
"2206",36.7916666666667,13.875,"7"
"2207",36.875,13.875,"7"
"2208",36.9583333333333,13.875,"4"
"2209",37.0416666666667,13.875,"4"
"2210",37.125,13.875,"4"
"2211",37.2083333333333,13.875,"4"
"2212",37.2916666666667,13.875,"4"
"2213",37.375,13.875,"4"
"2214",37.4583333333333,13.875,"4"
"2215",37.5416666666667,13.875,"4"
"2216",37.625,13.875,"4"
"2217",37.7083333333333,13.875,"4"
"2218",37.7916666666667,13.875,"4"
"2219",37.875,13.875,"4"
"2220",37.9583333333333,13.875,"4"
"2221",38.0416666666667,13.875,"4"
"2222",38.125,13.875,"4"
"2223",38.2083333333333,13.875,"4"
"2224",38.2916666666667,13.875,"4"
"2225",38.375,13.875,"4"
"2226",38.4583333333333,13.875,"4"
"2227",38.5416666666667,13.875,"4"
"2228",38.625,13.875,"4"
"2229",38.7083333333333,13.875,"4"
"2230",38.7916666666667,13.875,"4"
"2231",38.875,13.875,"4"
"2232",38.9583333333333,13.875,"4"
"2233",39.0416666666667,13.875,"7"
"2234",39.125,13.875,"7"
"2235",39.2083333333333,13.875,"7"
"2236",39.2916666666667,13.875,"7"
"2237",39.375,13.875,"7"
"2238",39.4583333333333,13.875,"7"
"2239",39.5416666666667,13.875,"7"
"2240",39.625,13.875,"7"
"2241",39.7083333333333,13.875,"13"
"2242",39.7916666666667,13.875,"13"
"2243",39.875,13.875,"7"
"2244",39.9583333333333,13.875,"7"
"2245",40.0416666666667,13.875,"7"
"2246",40.125,13.875,"7"
"2247",40.2083333333333,13.875,"7"
"2248",40.2916666666667,13.875,"7"
"2249",40.375,13.875,"7"
"2250",40.4583333333333,13.875,"7"
"2251",40.5416666666667,13.875,"7"
"2252",40.625,13.875,"7"
"2253",40.7083333333333,13.875,"7"
"2254",40.7916666666667,13.875,"7"
"2255",40.875,13.875,"7"
"2256",40.9583333333333,13.875,"7"
"2257",41.0416666666667,13.875,"5"
"2383",36.5416666666667,13.7916666666667,"7"
"2384",36.625,13.7916666666667,"7"
"2385",36.7083333333333,13.7916666666667,"7"
"2386",36.7916666666667,13.7916666666667,"7"
"2387",36.875,13.7916666666667,"4"
"2388",36.9583333333333,13.7916666666667,"4"
"2389",37.0416666666667,13.7916666666667,"4"
"2390",37.125,13.7916666666667,"4"
"2391",37.2083333333333,13.7916666666667,"4"
"2392",37.2916666666667,13.7916666666667,"4"
"2393",37.375,13.7916666666667,"4"
"2394",37.4583333333333,13.7916666666667,"4"
"2395",37.5416666666667,13.7916666666667,"4"
"2396",37.625,13.7916666666667,"4"
"2397",37.7083333333333,13.7916666666667,"4"
"2398",37.7916666666667,13.7916666666667,"4"
"2399",37.875,13.7916666666667,"4"
"2400",37.9583333333333,13.7916666666667,"4"
"2401",38.0416666666667,13.7916666666667,"4"
"2402",38.125,13.7916666666667,"4"
"2403",38.2083333333333,13.7916666666667,"4"
"2404",38.2916666666667,13.7916666666667,"4"
"2405",38.375,13.7916666666667,"4"
"2406",38.4583333333333,13.7916666666667,"4"
"2407",38.5416666666667,13.7916666666667,"4"
"2408",38.625,13.7916666666667,"4"
"2409",38.7083333333333,13.7916666666667,"4"
"2410",38.7916666666667,13.7916666666667,"4"
"2411",38.875,13.7916666666667,"4"
"2412",38.9583333333333,13.7916666666667,"4"
"2413",39.0416666666667,13.7916666666667,"7"
"2414",39.125,13.7916666666667,"7"
"2415",39.2083333333333,13.7916666666667,"7"
"2416",39.2916666666667,13.7916666666667,"7"
"2417",39.375,13.7916666666667,"7"
"2418",39.4583333333333,13.7916666666667,"7"
"2419",39.5416666666667,13.7916666666667,"7"
"2420",39.625,13.7916666666667,"7"
"2421",39.7083333333333,13.7916666666667,"8"
"2422",39.7916666666667,13.7916666666667,"8"
"2423",39.875,13.7916666666667,"7"
"2424",39.9583333333333,13.7916666666667,"7"
"2425",40.0416666666667,13.7916666666667,"7"
"2426",40.125,13.7916666666667,"7"
"2427",40.2083333333333,13.7916666666667,"7"
"2428",40.2916666666667,13.7916666666667,"7"
"2429",40.375,13.7916666666667,"7"
"2430",40.4583333333333,13.7916666666667,"7"
"2431",40.5416666666667,13.7916666666667,"7"
"2432",40.625,13.7916666666667,"7"
"2433",40.7083333333333,13.7916666666667,"7"
"2434",40.7916666666667,13.7916666666667,"7"
"2435",40.875,13.7916666666667,"7"
"2436",40.9583333333333,13.7916666666667,"5"
"2437",41.0416666666667,13.7916666666667,"5"
"2438",41.125,13.7916666666667,"5"
"2562",36.4583333333333,13.7083333333333,"7"
"2563",36.5416666666667,13.7083333333333,"7"
"2564",36.625,13.7083333333333,"7"
"2565",36.7083333333333,13.7083333333333,"7"
"2566",36.7916666666667,13.7083333333333,"4"
"2567",36.875,13.7083333333333,"4"
"2568",36.9583333333333,13.7083333333333,"4"
"2569",37.0416666666667,13.7083333333333,"4"
"2570",37.125,13.7083333333333,"4"
"2571",37.2083333333333,13.7083333333333,"4"
"2572",37.2916666666667,13.7083333333333,"4"
"2573",37.375,13.7083333333333,"4"
"2574",37.4583333333333,13.7083333333333,"4"
"2575",37.5416666666667,13.7083333333333,"4"
"2576",37.625,13.7083333333333,"4"
"2577",37.7083333333333,13.7083333333333,"4"
"2578",37.7916666666667,13.7083333333333,"4"
"2579",37.875,13.7083333333333,"4"
"2580",37.9583333333333,13.7083333333333,"4"
"2581",38.0416666666667,13.7083333333333,"4"
"2582",38.125,13.7083333333333,"4"
"2583",38.2083333333333,13.7083333333333,"4"
"2584",38.2916666666667,13.7083333333333,"4"
"2585",38.375,13.7083333333333,"4"
"2586",38.4583333333333,13.7083333333333,"4"
"2587",38.5416666666667,13.7083333333333,"4"
"2588",38.625,13.7083333333333,"4"
"2589",38.7083333333333,13.7083333333333,"4"
"2590",38.7916666666667,13.7083333333333,"4"
"2591",38.875,13.7083333333333,"4"
"2592",38.9583333333333,13.7083333333333,"4"
"2593",39.0416666666667,13.7083333333333,"4"
"2594",39.125,13.7083333333333,"7"
"2595",39.2083333333333,13.7083333333333,"13"
"2596",39.2916666666667,13.7083333333333,"7"
"2597",39.375,13.7083333333333,"7"
"2598",39.4583333333333,13.7083333333333,"7"
"2599",39.5416666666667,13.7083333333333,"7"
"2600",39.625,13.7083333333333,"7"
"2601",39.7083333333333,13.7083333333333,"8"
"2602",39.7916666666667,13.7083333333333,"7"
"2603",39.875,13.7083333333333,"7"
"2604",39.9583333333333,13.7083333333333,"7"
"2605",40.0416666666667,13.7083333333333,"7"
"2606",40.125,13.7083333333333,"7"
"2607",40.2083333333333,13.7083333333333,"7"
"2608",40.2916666666667,13.7083333333333,"7"
"2609",40.375,13.7083333333333,"7"
"2610",40.4583333333333,13.7083333333333,"7"
"2611",40.5416666666667,13.7083333333333,"7"
"2612",40.625,13.7083333333333,"7"
"2613",40.7083333333333,13.7083333333333,"7"
"2614",40.7916666666667,13.7083333333333,"7"
"2615",40.875,13.7083333333333,"7"
"2616",40.9583333333333,13.7083333333333,"5"
"2617",41.0416666666667,13.7083333333333,"5"
"2618",41.125,13.7083333333333,"5"
"2742",36.4583333333333,13.625,"7"
"2743",36.5416666666667,13.625,"7"
"2744",36.625,13.625,"7"
"2745",36.7083333333333,13.625,"4"
"2746",36.7916666666667,13.625,"4"
"2747",36.875,13.625,"4"
"2748",36.9583333333333,13.625,"4"
"2749",37.0416666666667,13.625,"4"
"2750",37.125,13.625,"4"
"2751",37.2083333333333,13.625,"4"
"2752",37.2916666666667,13.625,"4"
"2753",37.375,13.625,"4"
"2754",37.4583333333333,13.625,"4"
"2755",37.5416666666667,13.625,"4"
"2756",37.625,13.625,"4"
"2757",37.7083333333333,13.625,"4"
"2758",37.7916666666667,13.625,"4"
"2759",37.875,13.625,"4"
"2760",37.9583333333333,13.625,"4"
"2761",38.0416666666667,13.625,"4"
"2762",38.125,13.625,"4"
"2763",38.2083333333333,13.625,"4"
"2764",38.2916666666667,13.625,"4"
"2765",38.375,13.625,"4"
"2766",38.4583333333333,13.625,"4"
"2767",38.5416666666667,13.625,"4"
"2768",38.625,13.625,"4"
"2769",38.7083333333333,13.625,"4"
"2770",38.7916666666667,13.625,"4"
"2771",38.875,13.625,"4"
"2772",38.9583333333333,13.625,"4"
"2773",39.0416666666667,13.625,"13"
"2774",39.125,13.625,"13"
"2775",39.2083333333333,13.625,"7"
"2776",39.2916666666667,13.625,"7"
"2777",39.375,13.625,"7"
"2778",39.4583333333333,13.625,"7"
"2779",39.5416666666667,13.625,"7"
"2780",39.625,13.625,"7"
"2781",39.7083333333333,13.625,"8"
"2782",39.7916666666667,13.625,"7"
"2783",39.875,13.625,"7"
"2784",39.9583333333333,13.625,"7"
"2785",40.0416666666667,13.625,"7"
"2786",40.125,13.625,"7"
"2787",40.2083333333333,13.625,"7"
"2788",40.2916666666667,13.625,"7"
"2789",40.375,13.625,"7"
"2790",40.4583333333333,13.625,"7"
"2791",40.5416666666667,13.625,"7"
"2792",40.625,13.625,"7"
"2793",40.7083333333333,13.625,"7"
"2794",40.7916666666667,13.625,"7"
"2795",40.875,13.625,"7"
"2796",40.9583333333333,13.625,"5"
"2797",41.0416666666667,13.625,"5"
"2798",41.125,13.625,"5"
"2799",41.2083333333333,13.625,"5"
"2921",36.375,13.5416666666667,"7"
"2922",36.4583333333333,13.5416666666667,"7"
"2923",36.5416666666667,13.5416666666667,"4"
"2924",36.625,13.5416666666667,"4"
"2925",36.7083333333333,13.5416666666667,"4"
"2926",36.7916666666667,13.5416666666667,"4"
"2927",36.875,13.5416666666667,"4"
"2928",36.9583333333333,13.5416666666667,"4"
"2929",37.0416666666667,13.5416666666667,"4"
"2930",37.125,13.5416666666667,"4"
"2931",37.2083333333333,13.5416666666667,"4"
"2932",37.2916666666667,13.5416666666667,"4"
"2933",37.375,13.5416666666667,"4"
"2934",37.4583333333333,13.5416666666667,"4"
"2935",37.5416666666667,13.5416666666667,"4"
"2936",37.625,13.5416666666667,"4"
"2937",37.7083333333333,13.5416666666667,"4"
"2938",37.7916666666667,13.5416666666667,"4"
"2939",37.875,13.5416666666667,"4"
"2940",37.9583333333333,13.5416666666667,"4"
"2941",38.0416666666667,13.5416666666667,"4"
"2942",38.125,13.5416666666667,"4"
"2943",38.2083333333333,13.5416666666667,"4"
"2944",38.2916666666667,13.5416666666667,"4"
"2945",38.375,13.5416666666667,"13"
"2946",38.4583333333333,13.5416666666667,"4"
"2947",38.5416666666667,13.5416666666667,"4"
"2948",38.625,13.5416666666667,"4"
"2949",38.7083333333333,13.5416666666667,"4"
"2950",38.7916666666667,13.5416666666667,"4"
"2951",38.875,13.5416666666667,"7"
"2952",38.9583333333333,13.5416666666667,"7"
"2953",39.0416666666667,13.5416666666667,"7"
"2954",39.125,13.5416666666667,"7"
"2955",39.2083333333333,13.5416666666667,"7"
"2956",39.2916666666667,13.5416666666667,"7"
"2957",39.375,13.5416666666667,"7"
"2958",39.4583333333333,13.5416666666667,"7"
"2959",39.5416666666667,13.5416666666667,"7"
"2960",39.625,13.5416666666667,"8"
"2961",39.7083333333333,13.5416666666667,"7"
"2962",39.7916666666667,13.5416666666667,"7"
"2963",39.875,13.5416666666667,"7"
"2964",39.9583333333333,13.5416666666667,"7"
"2965",40.0416666666667,13.5416666666667,"7"
"2966",40.125,13.5416666666667,"7"
"2967",40.2083333333333,13.5416666666667,"7"
"2968",40.2916666666667,13.5416666666667,"7"
"2969",40.375,13.5416666666667,"7"
"2970",40.4583333333333,13.5416666666667,"7"
"2971",40.5416666666667,13.5416666666667,"7"
"2972",40.625,13.5416666666667,"7"
"2973",40.7083333333333,13.5416666666667,"7"
"2974",40.7916666666667,13.5416666666667,"7"
"2975",40.875,13.5416666666667,"7"
"2976",40.9583333333333,13.5416666666667,"5"
"2977",41.0416666666667,13.5416666666667,"5"
"2978",41.125,13.5416666666667,"5"
"2979",41.2083333333333,13.5416666666667,"5"
"2980",41.2916666666667,13.5416666666667,"5"
"3101",36.375,13.4583333333333,"7"
"3102",36.4583333333333,13.4583333333333,"4"
"3103",36.5416666666667,13.4583333333333,"4"
"3104",36.625,13.4583333333333,"4"
"3105",36.7083333333333,13.4583333333333,"4"
"3106",36.7916666666667,13.4583333333333,"4"
"3107",36.875,13.4583333333333,"4"
"3108",36.9583333333333,13.4583333333333,"4"
"3109",37.0416666666667,13.4583333333333,"4"
"3110",37.125,13.4583333333333,"4"
"3111",37.2083333333333,13.4583333333333,"4"
"3112",37.2916666666667,13.4583333333333,"4"
"3113",37.375,13.4583333333333,"13"
"3114",37.4583333333333,13.4583333333333,"13"
"3115",37.5416666666667,13.4583333333333,"4"
"3116",37.625,13.4583333333333,"4"
"3117",37.7083333333333,13.4583333333333,"4"
"3118",37.7916666666667,13.4583333333333,"4"
"3119",37.875,13.4583333333333,"4"
"3120",37.9583333333333,13.4583333333333,"4"
"3121",38.0416666666667,13.4583333333333,"4"
"3122",38.125,13.4583333333333,"4"
"3123",38.2083333333333,13.4583333333333,"4"
